dataTag,preLoad,xy1,xy2,xy3,xy4,xy5,xy6,xy7,xy8,xy9,xy10,xy11,xy12,xy13,xy14,xy15,xy16,xy17,xy18,xy19,xy20,xy21,xy22,xy23,xy24,xy25,xy26,xy27,xy28,xy29,xy30,xy31,xy32,xy33,xy34,xy35,xy36,xy37,xy38,xy39,xy40,xy41,xy42,xy43,xy44,xy45,xy46,xy47,xy48,xy49,xy50,xy51,xy52,xy53,xy54,xy55,xy56,xy57,xy58,xy59,xy60,xy61,xy62,xy63,xy64,xy65,xy66,xy67,xy68,xy69,xy70,xy71,xy72,xy73,xy74,xy75,xy76,xy77,xy78,xy79,xy80,xy81,xy82,xy83,xy84,xy85,xy86,xy87,xy88,xy89,xy90,xy91,xy92,xy93,xy94,xy95,xy96,xy97,xy98,xy99,xy100,xy101,xy102,xy103,xy104,xy105,xy106,xy107,xy108,xy109,xy110,xy111,xy112,xy113,xy114,xy115,xy116,xy117,xy118,xy119,xy120,xy121,xy122,xy123,xy124,xy125,xy126,xy127,xy128,xy129,xy130,xy131,xy132,xy133,xy134,xy135,xy136,xy137,xy138,xy139,xy140,xy141,xy142,xy143,xy144,xy145,xy146,xy147,xy148,xy149,xy150
ali2024secant_DRA1,7.2,0.00020578079690892383,0.0032801093829165334,0.011383970884874866,0.021198543799449833,0.038706377507228086,0.058873174832558425,0.08873785797885593,0.1226162010947044,0.16570948912170763,0.2129332576466723,0.2563834022811389,0.30010770387647984,0.3475513782667081,0.3952257861481643,0.4546276498485142,0.5091067396751277,0.5544946199576475,0.6095870530122943,0.667419518877517,0.7489966827085359,0.7998664145144215,0.8523984465823514,0.9108199772422156,0.9769276236574599,1.042333852749332,1.096443082911094,1.1364633164903173,1.189753351391104,1.2558381041790354,1.3260790904784083,1.4114406342229595,1.4589331964407655,1.5175726908233047,1.5572039534173654,1.6090805197479765,1.6645960640186197,1.7319809653587797,1.7703049871573977,1.8176555294815373,1.8702178261461795,1.9372944338091223,2.0265620785480576,2.10743049680089,2.1534172671595435,2.1874944202142057,2.2161329625002275,2.250603123879389,2.278312362146603,2.318390512088158,2.383579146285825,2.4584772931682024,2.5328117612754353,2.5918307164299876,2.6313490600443035,2.6599731628694925,2.70229801763311,2.732380452473987,2.798900789368515,2.861755364810508,2.9514077578927562,3.061973852215543,3.1687951659611344,3.194430904268526,3.272815559543246,3.3181530125931182,3.4220681587311237,3.513170008773295,3.580498331980541,3.6070791230700223,3.6763724139795886,3.7577936250062893,3.877986932980571,3.9906372511151007,4.104899344259484,4.171929611149232,4.234885685372549,4.321397080357193,4.387627472335746,4.443040258919978,4.465215433066896,4.508235043052393,4.551064471152868,4.673353551711415,4.80796435852081,5.006548433247915,5.100345911856252,5.206052443905157,5.209403856521129,5.224783896227162,5.323098195779902,5.44598596286375,5.518582754398532,5.639413338990651,5.785360081179388,5.928551814963013,6.110856422403816,6.285461497036376,6.463246573184205,6.608876436334447,6.8097540318027745,6.887385821494201,7.031190181066899,7.144126143913989,7.272069944239403,7.426506592425485,7.6171916415321705,7.767848701774832,7.80408230213029,7.917744258740378,7.954794871946061,8.072051020766716,8.05958433884413,8.00091575258493,7.903271924449632,7.810652206293144,7.792181670800954,7.784057480670936,7.767325539058224,7.668314329574989,7.598693310431261,7.448219825117086,7.383125683653598,7.259082386047073,7.1659932918546785,6.99462259815055,6.794758249415427,6.550321447313177,6.453228312332914,6.242154568690168,6.155211024145096,5.862596298126361,5.614189117013527,5.3183930171865805,5.102666064619957,4.96876524547173,4.8125517716317345,4.691782374441513,4.43322349381256,4.132339172156516,3.8966999283921115,3.655619355496685,3.4344594869502543,3.245471721428121,2.9092739925804834,2.4060335848210364,1.905069904617729,1.373009358727142,0.9659416324028037,0.7594471234375714,0.10739185338684461
ali2024secant_DRA3,7.2,0.010718641664513726,0.03608466367887236,0.05961891757302045,0.08205813961474095,0.1048935679343695,0.12764640751327033,0.15002200713034058,0.17214246774834477,0.19396848349248028,0.2152512351150082,0.23798758768907863,0.2617476472430214,0.28676098463703525,0.31365889830552457,0.34112267191675966,0.36879474084398134,0.39679084075583887,0.4258938863588875,0.4555627919046818,0.4865207462511399,0.5177883723818328,0.5506359498705339,0.5858872683623509,0.6208607521542732,0.6565887158698566,0.6947736558862346,0.7340703200761423,0.7742723601744431,0.8153797761811373,0.8573925680962247,0.9003107359197057,0.9441342796515797,0.9944339165714856,1.0415109839915206,1.0979079198681956,1.1432102471515755,1.1932361934405644,1.2413906044817171,1.2989836285186795,1.3606778197245446,1.4189632673834462,1.4822735164012975,1.546288342447289,1.6038821945511144,1.6722414801863352,1.74201541567842,1.8053905489499806,1.8691367377433543,1.9414768629440822,2.010768163299627,2.0910817076446238,2.1723802807062724,2.2557105361042322,2.329267668739594,2.4240113871139175,2.4873737694331512,2.5836014796085345,2.6734204288582286,2.78217565017245,2.8691208451273247,2.9600940363749544,3.0507931673141258,3.166586859753933,3.2657333657247003,3.360933580561801,3.4464094848297253,3.5611586281777368,3.6624630153758106,3.7751544666949433,3.885545577875478,4.007929161038944,4.12346595488625,4.251426556464068,4.3620643064314795,4.474116706255754,4.587583755936893,4.716494572854933,4.835392953810626,4.957364079317935,5.078750212761808,5.219076176484177,5.345467800281345,5.5007503440547065,5.626496671891758,5.764492416545512,5.881113567982207,6.011986846172768,6.141901037934887,6.266137814061677,6.390195954207389,6.525244210315313,6.654573092008317,6.776071858855384,6.904349105808042,7.0210010938723215,7.135631203217696,7.245242279093868,7.347951728618656,7.442561969766464,7.535072197843462,7.622971045562333,7.698887848586406,7.774804651610477,7.847634320262932,7.915080889799037,7.971837032652221,8.023432988723506,8.067194655193262,8.09322280377963,8.11314343001206,8.114858421760651,8.125310786263238,8.134631430880333,8.122404943272416,8.062593261866006,8.021146619086501,8.003370235199325,7.948952890250758,7.874674618239656,7.800147837403756,7.725238068472104,7.5752583162603075,7.466492800085146,7.361160860261488,7.146559939718247,6.955622515800931,6.778384359653005,6.6342612127620395,6.494571741207667,6.310723242417859,6.116413288197281,5.896931224448254,5.550071595538335,5.335019495195365,5.121638081857465,4.850330283025536,4.634293634510622,4.371438312891801,4.145265278368177,3.829820878141932,3.6025569571338774,3.3736568314292006,3.1044862580695227,2.7561103645274083,2.5415362924243774,2.1983083561754793,1.8889446127412541,1.6411225288358502,1.4140783429664028,1.1673946611070722
ali2024secant_DRA5,23,0.05119453924914641,0.22933505412788327,0.4016229653449146,0.5686810591792381,0.734738670315853,0.9003274206695815,1.0632843137971373,1.2251050391896003,1.3862203235555262,1.5465501477289134,1.7065343897653205,1.8615475941831243,2.01455412381524,2.1684842106814113,2.319291818993533,2.4695701361175475,2.6211021027881087,2.7705560360415893,2.9209742031933086,3.0738036052583606,3.2221394325799713,3.3712104976939403,3.5169610234943156,3.662592596241562,3.8084128751648008,3.9542305125289565,4.102074419829965,4.251174609902442,4.396953979794092,4.542096873623336,4.690059467542357,4.834000620391923,4.977043455483934,5.119370131767241,5.2639660959185886,5.40915719250309,5.55387084988179,5.6958375079718,5.834967691517103,5.973381716253703,6.11287487914427,6.256274859779687,6.400307141773216,6.540620125962881,6.680208980756829,6.823006898993341,6.964352830219307,7.105201960711432,7.243566961231806,7.379361229272596,7.518854558514629,7.662743061401063,7.803309109097449,7.943946871342912,8.087377852291306,8.22988829309343,8.373039485432733,8.511097675459274,8.646635975244097,8.78499615600745,8.926790371762543,9.067786773765782,9.209417464295493,9.349838545147097,9.483363856106035,9.62757470437153,9.766650329611537,9.905355807685817,10.049907397549317,10.190032570212956,10.329953126074104,10.463235524031427,10.599922785771872,10.741935998792751,10.887589181493842,11.02648665334256,11.165179508388793,11.304282226230422,11.444912126369342,11.59113877311601,11.737365419862673,11.883592066609337,12.025551403109137,12.161787290580614,12.298198449123749,12.435455026388718,12.573571421800485,12.710833529367113,12.847455284089017,12.98479338649286,13.130251430628503,13.267784357325116,13.409347908579315,13.554677852279791,13.700007795980264,13.845337739680739,13.984152881228102,14.119463786530472,14.254306563382228,14.388508574382636,14.533454216777601,14.678399859172563,14.817278773967661,14.94698314647415,15.069998951704163,15.201965111248125,15.333888328031174,15.467207965495184,15.59084192007529,15.718111008249387,15.84181446163206,15.960654173886503,16.077588338431315,16.18380674432968,16.31064108564089,16.39834732687643,16.498776532035595,16.585917295312417,16.66141048727601,16.731266573147433,16.776336089364342,16.855530812330592,16.906960987715223,16.95695884548245,16.9912935977829,17.046472695679746,17.145978944965602,17.2486521249366,17.340354850307023,17.44909253010257,17.527043352970317,17.59891643773446,17.66088901513032,17.718059207665373,17.756883717508885,17.805929840219193,17.832466595602547,17.87580223236181,17.907005435006536,17.927437086474583,17.94714645623512,17.973924605592455,17.985179983537094,17.972116549439026,17.890500570647276,17.74919649905466,17.647487878237783,17.4720896934966,17.182376354389007,16.778971572337422
wang2024triaxial_DRA2_1,30,3.6736641221374047,3.9208857496069207,4.164805137312574,4.3935098955101,4.649339149778052,4.902885495078963,5.142753957514217,5.364292435157314,5.585051369706538,5.7956594285132885,5.993389719965755,6.220851835806252,6.460319589344881,6.686000639137964,6.925281882224029,7.174773046419521,7.428900353848466,7.681162263777318,7.9230322925986165,8.134071643061274,8.341006221036219,8.559129523389299,8.790883430979449,9.037592032545149,9.25509450149103,9.477812608848248,9.779326530153615,9.960006159227502,10.223664653721908,10.420866679490437,10.600088845798533,10.797403347788213,11.02019762435033,11.2278491459014,11.470702783499856,11.698480863208943,11.953383433793872,12.222859951026937,12.467098586270051,12.758029255444278,12.900749342166893,13.118291661527032,13.309752140501914,13.558017459932557,13.817864205102172,13.900127946868611,14.122580309245121,14.345243680765078,14.49383447602155,14.673833831377168,14.85616881448062,15.01366441687969,15.179219232511684,15.426140225239553,15.636076465095746,15.865496016766695,16.044322665990403,16.218972879042806,16.422089442636633,16.622429793025674,16.787291899801044,17.016523186354327,17.16155595219738,17.344108078207526,17.49737728943219,17.636744372504758,17.77921735864286,17.949660073477833,18.186623021060655,18.282066850218804,18.463452855788976,18.730286191088677,19.022768201431745,19.318643219685352,19.613303423047963,19.89903931967034,20.19425346095058,20.42990954451167,20.632655362947048,20.82279450579282,21.012152706505073,21.200984603527278,21.39343183796271,21.53085761970853,21.65278065855135,21.82592014774273,22.01510064983276,22.11935095831065,22.29510666773312,22.4754232339169,22.694384984251972,22.914221545946514,23.134058107641053,23.34571331380205,23.52360148322464,23.70070871051372,23.843287023049353,24.000799909383407,24.133264383966715,24.142530597966463,24.048141986466224,23.9482867800314,23.805256242606642,23.73217658235801,23.673823680636207,23.563995644408244,23.299914925142282,23.12140146432162,23.079992254408864,22.96343753237261,22.672376140615945,22.530139137140317,22.48329371826415,22.457742800591873,22.321778393587135,21.9300733548041,21.818505007181308,21.736805047084005,21.54354459484561,21.171499524674047,20.8362875440653,20.615587084526492,20.522746395813385,20.25890452025619,19.7711993706363,19.7702753785263,19.375463943400163,19.13640816857846,18.98679656250198,18.671933136646132,18.22228446055024,17.813405252678926,17.526254647771104,17.179648708120705,16.894698506415285,16.653537044334126,16.439565565232595,16.39163049121257,16.379841799286712,16.10640158871776,15.796269734735045,15.758834803678793,15.710768720724955,15.628963005573155,15.544814464020813,15.187407998740781,15.19945545506324,14.8688162322212,14.452038589944422,13.945828651141165
wang2024triaxial_DRA2_2,30,3.646308113035551,3.9093040669030126,4.141279289420518,4.370927155400634,4.6263409413353305,4.879585588884152,5.129998376606782,5.3448604249067895,5.566525316235074,5.789406146247789,5.9774202719499545,6.199489782604544,6.4321802851490855,6.662980438458413,6.891890242532526,7.158092239896944,7.407591373728699,7.655932714093588,7.892118377801762,8.108210274239104,8.328890270593062,8.542285901742927,8.760814125301339,9.000403280265939,9.231661237422742,9.434312725821338,9.737005680403817,9.93952735394629,10.186663712508901,10.412953371716682,10.584793845697249,10.764190878949488,11.006791206010458,11.231756342094846,11.455911328507,11.664529802560555,11.901325914537216,12.156077293503175,12.398368890257284,12.681572627537639,12.858829138740495,13.07443840266595,13.264880374236089,13.528064880603766,13.752037306992102,13.901942660786911,14.111540678769737,14.330750132460913,14.435226196247102,14.60650741133748,14.797394411707915,15.002368310207945,15.183356194581627,15.388817263546171,15.590445146549696,15.817169632819551,16.011046951245927,16.180662920224663,16.38032949304888,16.597254840142213,16.7946213995884,16.99410128592821,17.18553704703127,17.313879345687646,17.500358904910524,17.633815720248116,17.723376769519213,17.927728841897082,18.14177777806247,18.334200555813233,18.405257106479343,18.65638425822235,18.94396794841358,19.247836888210895,19.553596177243428,19.861245815511168,20.16164578348615,20.4164825903252,20.62612945567677,20.815028160662095,20.997486792743917,21.146558360803592,21.2940096295188,21.50561477161481,21.665703105790325,21.795878193843095,21.962514781617482,22.086232080023358,22.190805067617706,22.394671572800313,22.6556512187893,22.90550458012338,23.12538770550139,23.314444965159904,23.437363245280636,23.574511536949075,23.75009090545277,23.96487832762803,24.07326218565382,24.07237249074653,23.96607637778433,23.88481339964607,23.79023792797715,23.66739551505169,23.642409374975614,23.620800907750986,23.376110573739123,23.198986528350684,23.099603482724017,23.059293090772886,22.871769436868583,22.56933166587305,22.518984050911055,22.42157473160938,22.326078357335476,22.16979600052908,21.97649786950597,21.777528690777217,21.46219714659827,21.177467431663256,20.931190089430306,20.6743937421904,20.445096073489392,20.146768489280305,19.905767760843723,19.750008101959153,19.396942080412373,19.095598364688186,19.004774126368456,18.870642882015694,18.50126328678293,17.81288582423288,17.443157817573365,17.20860783016912,16.876520755681018,16.626063463017605,16.22522242244841,16.212330300343787,16.30242600899688,16.208430206536296,15.867689021801217,15.846381637824951,15.766709939857815,15.654803586782432,15.588844590085277,15.306928639878004,15.167064411344253,15.035267382759832,14.566213228479631,14.006081279466766
wang2024triaxial_DRA2_3,30,3.5648148148148144,3.8103344013933067,4.05309150264958,4.293439460140047,4.541618270265437,4.800762903175707,5.035380178429012,5.2585531253677855,5.498240871840367,5.7138234562508075,5.890319801510775,6.125061647277029,6.357839475038852,6.584248120094019,6.813530532769905,7.07008960949437,7.333541249202133,7.575222243516178,7.803321382258512,8.052599668309337,8.240569641126616,8.45845055690736,8.675628186166072,8.941475208912696,9.172264549597918,9.373632666597288,9.670992882796165,9.875169980453025,10.110057754332342,10.329060166627267,10.489890160407912,10.702659443648754,10.93681131675005,11.168681316995178,11.38685534411995,11.593323056499555,11.852063926075857,12.095706379856473,12.359887178334926,12.605805857939421,12.849071980731603,13.050264192780295,13.201172732099073,13.45093717309302,13.69519772051243,13.858334533112277,13.987660751290848,14.285065356168813,14.390521352401494,14.55050643323221,14.733003048901873,14.913816220567737,15.109405260977788,15.333623990099255,15.552816498416332,15.759789115864406,15.961846881673228,16.142364275049044,16.321408654921534,16.508022436559184,16.7060389349028,16.9077166960173,17.119438047756535,17.273794501869997,17.41721036307192,17.541058891891797,17.702569851495486,17.89357491292065,18.083738252343913,18.231483669417518,18.38610436091099,18.598845381844573,18.898450134811135,19.26220374000464,19.589851653236245,19.847831452810208,20.138122754526275,20.37682885303613,20.570249926992297,20.762934494196806,20.923375013724524,21.100080029691135,21.299076825011035,21.52370562387962,21.635106901135263,21.774217411872897,21.913624700742645,22.00723789249303,22.112761027555123,22.369587515159864,22.638925546349235,22.86246827654566,23.1136779403725,23.323448496488744,23.441588894685093,23.564760440324815,23.750058087513544,23.953283481803055,24.031481336722425,24.084964721556,23.967989345315665,23.768767771105,23.69618022248284,23.644538523708132,23.578699889434972,23.494846220115523,23.253714023818077,23.15778691298632,23.007783901144695,22.899080541376154,22.620520950682504,22.48679497297344,22.436405977241872,22.36904674299052,22.21969748599624,21.902644994811904,21.76665276369209,21.635859507244277,21.478522820238368,21.157279970890716,20.799270778976048,20.539654805965803,20.470988385177687,20.140441867427253,19.6754525985676,19.739302886108085,19.217371631403186,19.070613940330254,18.884394245240237,18.689780221593104,18.240745246072137,17.783813303609705,17.52182240933095,17.173868122246034,16.668506282847567,16.496859516270135,16.367988957379048,16.30366683982649,16.23915960627172,16.05040661298716,15.870132663201293,15.800748676100985,15.75765041902495,15.629908054696644,15.476920113323152,15.249480361328837,15.086461049873463,14.846803048763416,14.39541282353808,13.888888888888888
wang2024triaxial_DRA2_4,30,3.551912568306011,3.809292749843385,4.056325965209819,4.292281926816731,4.533388823247085,4.803466843979265,5.051746539929137,5.248971302875786,5.489148202106783,5.7058336613104865,5.900583225191035,6.118784367438686,6.352869617508445,6.587468679468029,6.818282407667962,7.061241411421037,7.322549442415297,7.5783264347255095,7.819793751724476,8.053076621887374,8.24468553141807,8.450264668270876,8.672632430155506,8.937018327199553,9.160992534654017,9.388026350981296,9.664297344091905,9.903020802542837,10.116752653452613,10.354716018842288,10.527446869279766,10.683139836177192,10.92712803021968,11.171116224262166,11.38008204616796,11.61291798813983,11.85593989230492,12.098961796470014,12.347770891183774,12.634517643914139,12.821395007784822,13.014417973930401,13.220422010503995,13.449283335007602,13.668154106416104,13.828531068981285,14.002139869662487,14.22157442699189,14.392264021441974,14.576555895474414,14.759603438797543,14.940966691615296,15.120645653927676,15.319849922106831,15.552725782559266,15.785601643011699,15.964947265907652,16.15729413250381,16.381630287287866,16.554498329123945,16.70843850765986,16.90856737994376,17.140376008482257,17.268412494710372,17.42315588364793,17.504766260617096,17.696630851651804,17.887653297433822,18.085076824513763,18.236882553915258,18.36403425285403,18.6167308101582,18.914953944951858,19.259280116074645,19.53551763102687,19.842978094686273,20.136048903894956,20.36506841683742,20.55366031468718,20.753782642180944,20.973146508973702,21.159695116004098,21.345401577781804,21.494858359512385,21.607987669768256,21.731727112191248,21.907016125560283,22.08639293290595,22.191529044031984,22.382340558306193,22.645089381813662,22.86540347385995,23.085717565906236,23.278161425522747,23.438444965323722,23.580252529886643,23.758941983107768,23.975118832925933,24.075261973953072,24.089038574247528,24.05505253597014,23.916285708589406,23.67975697618025,23.639536148326,23.656745217341864,23.533334416334817,23.262067533938964,23.10483141835235,23.058414071254155,22.925342314882915,22.641150466906865,22.492878782630143,22.479678338715114,22.394668696202878,22.260611228698455,21.973332862891183,21.84996264447515,21.757272528835955,21.55485811829841,21.14149762131889,20.843796845231672,20.543100146741356,20.441850691572963,20.201209293150086,19.78284458379063,19.65672213756725,19.226654013385357,19.05500397926349,18.92730584793296,18.685325265207755,18.29103440970731,17.81990555702721,17.467905192295426,17.158848075535797,16.772977280972608,16.5133049210963,16.40637884936147,16.390506403221025,16.34817698514341,16.134057037300277,15.878341936904086,15.800683366595345,15.768344228467342,15.647013478260702,15.615416818367517,15.30011667735703,15.17199825334263,15.038626847655907,14.478176551693123,13.99168448562604
wang2024triaxial_DRA3_1,15,4.348677766895201,4.511185554144367,4.672788954931786,4.83256253016007,4.990479056637931,5.149464046200767,5.3190408206905335,5.475442546820734,5.620289207270991,5.757706373264039,5.90311143479584,6.052794064656047,6.212907793868753,6.378680386960437,6.552551735304993,6.71382763826178,6.874000364454137,7.040173225587358,7.206346086720578,7.3725189478537985,7.531638893464525,7.686857475123022,7.834316675054799,7.979117499020225,8.121807027047739,8.26359382922271,8.407332846191334,8.549860808986434,8.689042582493382,8.838255057282312,8.972549892011028,9.090992607136423,9.236821844806775,9.386471779432382,9.537242659515377,9.655757730173384,9.75643822483411,9.853110290130164,9.96819537538926,10.097538050185038,10.23161322452413,10.373162230433499,10.448502902245146,10.555611119514875,10.678698897147713,10.800883948928016,10.85902636858379,10.954223943819605,11.059231457071492,11.166814166574733,11.252180153533663,11.359375031457445,11.493157163331741,11.545082658002151,11.60251672165373,11.694397288849325,11.808262220864286,11.905587203496676,12.021637631163918,12.165839778813975,12.310041926464033,12.439535890600578,12.549767143164383,12.67119723934596,12.766025853547703,12.823296013796345,12.841480678439371,12.908175516884686,12.956401392054701,12.960579465975178,12.953883613323402,12.985325056329765,13.015145932788858,13.082219017452081,13.133526732203084,13.181244821426617,13.243946193084636,13.284494376957992,13.296268950966844,13.292683098972061,13.300787325282323,13.282991026592725,13.283632617931138,13.285073241013297,13.281039303247182,13.25302918766467,13.271960863132108,13.277189927860613,13.239804573464822,13.097993167145335,13.002513722077477,13.00650732954938,12.95772944409502,12.786662099772617,12.694382228717984,12.637743104215403,12.374061669999874,12.213412916708775,12.13218458998919,12.028443113487542,11.910881037414482,11.771792079645715,11.6694692996017,11.57074184148439,11.485706312269139,11.397962605496275,11.270133677089163,11.087071050628236,10.953403063491473,10.853588859813025,10.722953235340265,10.561439561600368,10.451883430635263,10.278683649081454,10.01533810121514,9.802098194078614,9.618882211100583,9.472977388165914,9.26558947212487,9.0363907707345,8.878521186840981,8.66381438709061,8.423685848942982,8.303004274409533,8.184588813175758,7.890187291215432,7.696829533222482,7.662014071374662,7.6529659457201165,7.552027207534233,7.410736579782531,7.291515679338013,7.28487451769317,7.2045406520038275,7.045435017164679,6.908685203719059,6.852830671790244,6.790378703673955,6.7057926583543885,6.619659083001897,6.536491722763854,6.4794725396009625,6.4212927089133744,6.361952230701096,6.286024599515936,6.217195317775366,6.154240276988101,6.036172658262306,5.968320133267117,5.935286775547439
